col1,col2
千代田学園　旧千代田テレビ技術学校__594,po00025400.jpg
物価抑制特別貯蓄運動__595,po00026000.jpg
ひとりで行かないムリしない__596,po00026300.jpg
学生募集　学士号授与　教職課程併設__597,po00026400.jpg
国家公務員募集__598,po00026700.jpg
よみがえる都市河川__599,po00026800.jpg
№38　青少年フォトニュース__600,po00026900.jpg
国際フォトニュース　NOWな青春若人の祭典！__601,po00027000.jpg
Photo Study 1973 №5__602,po00027100.jpg
Photo Study 1973 №7__603,po00027200.jpg
Photo Study 1973　№9__604,po00027300.jpg
Photo Study 1973__605,po00027400.jpg
国際フォトニュース　海原はるか硫黄島__606,po00027800.jpg
水道があって明るい今日がある　6月1日～7日/第12回・水道週間　__607,po00029200.jpg
鯖戸英郎氏・サルコリー氏・ハース氏・ヘンリエッタペレス夫人　演奏会__608,po00029400.jpg
洋画家　半切画展覧会__609,po00030100.jpg
小村真太郎　洋画版画展覧会__610,po00030200.jpg
第九十七回　札幌修身講話会__611,po00030400.jpg
第10回　札幌修身講話会__612,po00030500.jpg
第3回公演　国防資献金音楽会__613,po00030900.jpg
北光トリオ第一回大演奏会__614,po00031100.jpg
筑前琵琶宗家　橘旭宗先生歓迎大演奏会__615,po00031200.jpg
音楽大演奏会__616,po00031300.jpg
音楽と童謡舞踊の夕__617,po00031400.jpg
第一回　演奏会__618,po00031500.jpg
画邦　橋浦泰雄個人展覧会__619,po00031600.jpg
児童自由画懸賞募集__620,po00031700.jpg
マンドリンオルケストラ公開演奏会__621,po00031800.jpg
明治大学ハーモニカ　ソサェティー大演奏会__622,po00031900.jpg
コロムビア専属芸術家　巴里ラムルウ管弦楽団独唱者　佐藤美子独唱会__623,po00032000.jpg
我が楽界の巨星　山田耕作氏作品発表大演奏会__624,po00032100.jpg
駒ヶ嶽爆発罹災義捐大演奏会　早稲田大学オーケストラ団一行__625,po00032200.jpg
久留島武彦氏　お伽二十五周年記念会__626,po00032600.jpg
声楽の夕__627,po00032800.jpg
満州事情展覧会__628,po00032900.jpg
海の展覧会__629,po00033000.jpg
釧路海陸物産共進会__630,po00033600.jpg
市立電気科学館__631,po00035500.jpg
開館一周年　市立電気科学館__632,po00036100.jpg
全国発明品展覧会__633,po00037300.jpg
北海道衛生展覧会__634,po00038400.jpg
網走外三郡物産共進会__635,po00038700.jpg
第三回札幌工業品々評会__636,po00038800.jpg
第二回十勝物産共進会__637,po00039100.jpg
後志物産共進会__638,po00039500.jpg
山形県郷土史料大展覧会__639,po00039900.jpg
東郷元帥米寿記念展覧会__640,po00040000.jpg
道産愛用展覧会__641,po00040300.jpg
福島競馬__642,po00041000.jpg
酒田競馬__643,po00041100.jpg
第十九回樺太大競馬会__644,po00041200.jpg
福島競馬__645,po00041400.jpg
春季函館競馬__646,po00041800.jpg
帝室御賞典函館競馬__647,po00041900.jpg
昭和六年秋季　八雲競馬__648,po00042700.jpg
日本一の白河馬市__649,po00042800.jpg
鉄道図書館訓__650,po00045300.jpg
館内配置書架案内__651,po00045400.jpg
記念緑化運動__652,po00045700.jpg
植樹祭__653,po00045800.jpg
お互に道路を愛しませう__654,po00045900.jpg
道は世の為人の為ともに改良致しませう__655,po00046000.jpg
覚めよ道路改善に__656,po00046100.jpg
衛生都市の建設__657,po00046200.jpg
道路の改良と愛護は万人の幸福__658,po00046300.jpg
お互に道路を愛しませう__659,po00046400.jpg
度量衡記念日__660,po00046500.jpg
四月十一日度量衡記念日__661,po00046600.jpg
米ハキログラムデ買ヒマセウ__662,po00046700.jpg
メートルデー__663,po00046800.jpg
来ル四月十一日ヨリ白米ハメートル法デ小売シマス__664,po00046900.jpg
銃後健康報国　__665,po00047400.jpg
健康週間__666,po00047500.jpg
十月十日全国視力保存デー__667,po00047600.jpg
六月四日　ムシ歯予防デー__668,po00047700.jpg
第十三回結核予防デー　12.6.27__669,po00047900.jpg
6月4日全国ムシ歯予防デー__670,po00048000.jpg
第八回結核予防デー　7.6.27__671,po00048100.jpg
第七回結核予防デー　6.6.27__672,po00048200.jpg
自然に親しめ__673,po00048300.jpg
六月四日むし歯予防デー__674,po00048400.jpg
第二回飾窓競技会参加店__675,po00048600.jpg
陽明堂后版印刷所__676,po00048700.jpg
陽明堂后版印刷所__677,po00048800.jpg
陽明堂印刷所__678,po00048900.jpg
陽明堂印刷所__679,po00049000.jpg
陽明堂印刷所__680,po00049100.jpg
陽明堂印刷所__681,po00049200.jpg
創業二十周年　大日本法令出版株式会社__682,po00049300.jpg
三秀舎のカレンダーの台紙__683,po00049400.jpg
御大典奉祝ノ為メ十一月十日謹而休業仕候__684,po00049500.jpg
明治三十二年略暦__685,po00049600.jpg
謹而御大喪儀ヲ拝シ七日休業仕候__686,po00049700.jpg
帝国第二艦隊歓迎之為メ乗組軍人ノ御方之入浴料ヲ金三銭二仕候__687,po00049800.jpg
所得の申告__688,po00050200.jpg
故大隈候記念大講堂建設資金募集__689,po00050400.jpg
国際補助語　エスペラント__690,po00050500.jpg
賜御台覧之栄__691,po00050600.jpg
六月四日ムシ歯予防デー__692,po00050700.jpg
サムライインキ__693,po00051000.jpg
アテナインキ__694,po00051100.jpg
丸善スタンプインキ__695,po00051200.jpg
冷えたポンパンのうまさは素敵！__696,po00051500.jpg
ほうらい足袋__697,po00051700.jpg
創業明治八年　島津製作所__698,po00051800.jpg
プラトンインキ__699,po00051900.jpg
英国製ヒーロー防水靴クリーム__700,po00052000.jpg
町野金物店__701,po00052100.jpg
フライト__702,po00052200.jpg
安全スベリ止__703,po00052300.jpg
田沢除蝿粉__704,po00052400.jpg
二色蚊とり線香　キング__705,po00052500.jpg
函館名物　五稜郭漬__706,po00053000.jpg
ハアマアー鉛筆__707,po00053100.jpg
時計ビスケ__708,po00053300.jpg
CHEF SOUPS__709,po00053600.jpg
登録商標　花の雲__710,po00053700.jpg
極東　コーヒー牛乳__711,po00053800.jpg
ロンドインキ__712,po00053900.jpg
台湾ぽんかん__713,po00054000.jpg
ブルドックソース__714,po00054100.jpg
羊肉ハ肉ノ王　__715,po00054200.jpg
新田貴金属店__716,po00068900.jpg
地図__717,po00069300.jpg
道政の重点__718,po00069500.jpg
学童壁新聞__719,po00069600.jpg
郵便壁新聞__720,po00069800.jpg
風雪百年輝く未来　１～２__721,po00069900.jpg
国土緑化推進委員会__722,po00070000.jpg
教育委員会選挙　１～２__723,po00070100.jpg
矯正保護強調運動__724,po00070500.jpg
教育委員会選挙__725,po00070600.jpg
婦人週間__726,po00070700.jpg
フォトニュース　１～２__727,po00070800.jpg
地方税法　１～３__728,po00070900.jpg
北海道かべ新聞　１～２__729,po00071000.jpg
壁新聞Ｎｏ５０__730,po00071100.jpg
北海道かべ新聞Ｎｏ２１__731,po00071200.jpg
かべ新聞Ｎｏ４１__732,po00071300.jpg
かべ新聞Ｎｏ４０__733,po00071400.jpg
かべ新聞Ｎｏ４６__734,po00071500.jpg
北海道かべ新聞Ｎｏ２２__735,po00071600.jpg
時事写真ニュース__736,po00071900.jpg
科学技術週間__737,po00072000.jpg
電気ものしり教室Ｎｏ１__738,po00072100.jpg
函館市の財政　１～３__739,po00072200.jpg
フォトニュース__740,po00072300.jpg
赤十字フォートニュース　Ｎｏ８６－１__741,po00072400.jpg
赤十字フォートニュースＮｏ８５__742,po00072500.jpg
赤十字フォートニュース　Ｎｏ８５～２__743,po00072600.jpg
赤十字フォートニュース　Ｎｏ８５～１__744,po00072700.jpg
赤十字フォートニュース　Ｎｏ８６－２__745,po00072800.jpg
交通ニュース__746,po00072900.jpg
協賛マーク__747,po00073000.jpg
正しい人体寄生虫の知識　１～２__748,po00073100.jpg
フォトニュース__749,po00073200.jpg
市立保健所　１～２__750,po00073400.jpg
北海道夢の観光コース__751,po00073500.jpg
スポーツ教室の開設__752,po00073700.jpg
北海道百年記念事業__753,po00073800.jpg
函館市の財政　１～２__754,po00074100.jpg
大蔵省・通貨安定対策本部__755,po00074300.jpg
生産第一__756,po00074400.jpg
北海道かべ新聞Ｎｏ１__757,po00074500.jpg
北海道かべ新聞__758,po00074600.jpg
北海道かべ新聞　Ｎｏ７__759,po00074700.jpg
北海道かべ新聞Ｎｏ１５__760,po00074800.jpg
北海道かべ新聞Ｎｏ１６__761,po00074900.jpg
北海道かべ新聞Ｎｏ１８__762,po00075000.jpg
北海道かべ新聞Ｎｏ１９__763,po00075100.jpg
北海道かべ新聞Ｎｏ１３　１～２__764,po00075200.jpg
北海道百年__765,po00075500.jpg
ホソイ商店__766,po00075900.jpg
御誂ふとん__767,po00076100.jpg
蚊帳宣伝福引大売出し__768,po00076200.jpg
かやは麻__769,po00077000.jpg
西川商店__770,po00078400.jpg
西川__771,po00078500.jpg
西川__772,po00078600.jpg
西川__773,po00078700.jpg
水道週間__774,po00078900.jpg
WORLD FOOD FESTIVAL__775,po00079000.jpg
函館市環境部__776,po00079200.jpg
市立函館博物館五稜郭分館__777,po00079600.jpg
水道１００年展__778,po00079800.jpg
JUNO'S JAPAN '88__779,po00080000.jpg
JUNO'S JAPAN'88　[カレンダー]__780,po00080100.jpg
函館港まつり__781,po00080500.jpg
仙台屋__782,po00080600.jpg
芽原商店__783,po00080700.jpg
森田商店__784,po00080800.jpg
金久三年味噌__785,po00080900.jpg
太平商店__786,po00081000.jpg
養和軒__787,po00081100.jpg
細居商店__788,po00081200.jpg
金久三年味噌__789,po00081300.jpg
中村酒店__790,po00081400.jpg
白牡丹商補__791,po00081500.jpg
小西商店__792,po00081600.jpg
金久三年味噌__793,po00081700.jpg
函館森屋__794,po00082000.jpg
西陣織元呉服店__795,po00084600.jpg
鈴木商店__796,po00086100.jpg
牡丹煙草__797,po00086800.jpg
千草__798,po00086900.jpg
ピンヘット__799,po00087700.jpg
佐々木商会__800,po00088300.jpg
アルファ自動研安全剃刀__801,po00088500.jpg
鶴々卵石鹸__802,po00088600.jpg
常乃花石鹸__803,po00088700.jpg
クラブ美身クリーム__804,po00089600.jpg
ライオン歯磨__805,po00089800.jpg
レート白粉__806,po00090900.jpg
浅野物産株式会社__807,po00091000.jpg
期成同盟会__808,po00091100.jpg
親子電球__809,po00091400.jpg
エビスランプオヤコランプ__810,po00091500.jpg
ナショナル電球__811,po00091600.jpg
JOIK__812,po00091800.jpg
柄杓覆__813,po00093000.jpg
有田商会__814,po00093100.jpg
白雪コンロ__815,po00093200.jpg
天女印高級飯蒸器__816,po00093300.jpg
ひば材__817,po00093400.jpg
秋田杉__818,po00093500.jpg
ＡＥＧ__819,po00093700.jpg
ＡＥＧ__820,po00093900.jpg
ジー．エス蓄電池__821,po00094000.jpg
万能レンジ__822,po00094100.jpg
標準飯蒸__823,po00094200.jpg
事変ニュース放送特設__824,po00094300.jpg
紐育スタンダード石油会社__825,po00094400.jpg
浅井式湯たんぽ__826,po00094500.jpg
日本蓄音器商会__827,po00094700.jpg
特許法史五十年記念会__828,po00094900.jpg
米井商店__829,po00095000.jpg
JUNO'S JAPAN 1988__830,po00095300.jpg
火の用心__831,po00095500.jpg
火の用心__832,po00099500.jpg
茂木佐平治醸造__833,po00101100.jpg
マルモ醤油__834,po00101200.jpg
金久三年味噌__835,po00101900.jpg
カギダイ__836,po00102000.jpg
サッポロビール__837,po00102300.jpg
サクラビール__838,po00102400.jpg
サクラビール__839,po00102500.jpg
カブトビール__840,po00102600.jpg
サクラビール__841,po00102700.jpg
大日本麦酒株式会社__842,po00102800.jpg
サクラビール__843,po00102900.jpg
サクラビール__844,po00103000.jpg
大日本麦酒株式会社__845,po00103100.jpg
サッポロビール__846,po00103200.jpg
桜ビール__847,po00103300.jpg
大日本麦酒株式会社__848,po00103400.jpg
帝国鉱泉株式会社__849,po00103500.jpg
株式会社明治屋__850,po00103600.jpg
清涼飲料金線サイダー__851,po00103700.jpg
伊勢山田小川三左衛門商店__852,po00103800.jpg
宮崎葡萄液__853,po00103900.jpg
株式会社明治屋__854,po00104000.jpg
帝国鉱泉株式会社__855,po00104100.jpg
サクラビール__856,po00104200.jpg
[ビール]__857,po00104300.jpg
サクラビール　[カレンダー]__858,po00104400.jpg
金線サイダー__859,po00104500.jpg
カルピス__860,po00104600.jpg
ダイヤモンド印__861,po00104700.jpg
キリンビール__862,po00104800.jpg
柳藤吉商店製造__863,po00104900.jpg
キリンビール__864,po00105000.jpg
株式会社明治屋__865,po00105100.jpg
カブトビール__866,po00105300.jpg
サッポロビール__867,po00105400.jpg
ミュンヘンビール__868,po00105500.jpg
大日本麦酒株式会社__869,po00105600.jpg
サクラビール__870,po00105700.jpg
サクラビール__871,po00105800.jpg
ユニオンビール__872,po00105900.jpg
サッポロビール__873,po00106000.jpg
リボンシトロン__874,po00106100.jpg
リボンシトロン__875,po00106200.jpg
サッポロビール__876,po00106300.jpg
サッポロビール__877,po00106400.jpg
サッポロビール__878,po00106500.jpg
サッポロビール__879,po00106600.jpg
サッポロビール__880,po00106700.jpg
大日本麦酒株式会社__881,po00106800.jpg
サッポロビール__882,po00106900.jpg
サッポロビール__883,po00107000.jpg
サッポロビール__884,po00107100.jpg
サッポロビール__885,po00107200.jpg
ビール__886,po00107300.jpg
サッポロビール__887,po00107400.jpg
リボンシトロン__888,po00107500.jpg
サッポロビール__889,po00107600.jpg
サッポロビール__890,po00107700.jpg
サッポロビール__891,po00107800.jpg
高級飲料__892,po00107900.jpg
御大典奉祝には道産酒で乾杯__893,po00108000.jpg
キリンビール__894,po00108100.jpg
ビタミンビール__895,po00108200.jpg
サッポロ黒ビール__896,po00108300.jpg
ビール展覧会__897,po00108400.jpg
リボンシトロンナポリン__898,po00108500.jpg
リボンシトロンナポリン__899,po00108600.jpg
清涼飲料シトロン__900,po00108700.jpg
大日本麦酒株式会社__901,po00108800.jpg
大日本麦酒株式会社製造__902,po00108900.jpg
リボンシトロン__903,po00109000.jpg
大日本麦酒株式会社製造__904,po00109100.jpg
THE DAINIPPON BEER CO.LTC__905,po00109200.jpg
大日本麦酒株式会社製造__906,po00109300.jpg
リボンシトロン__907,po00109400.jpg
[着物姿で腰板に寄りかかる女性]__908,po00109600.jpg
清涼飲料シトロン__909,po00109700.jpg
大日本麦酒株式会社__910,po00109800.jpg
北長__911,po00109900.jpg
[着物姿で本を読む女性]__912,po00110000.jpg
両関__913,po00110100.jpg
吟味追分豆__914,po00110200.jpg
大塚合名会社醸__915,po00110300.jpg
清酒金露大塚醸__916,po00110400.jpg
清酒東洋__917,po00110500.jpg
清酒金露大塚醸__918,po00110600.jpg
日本清酒株式会社__919,po00110700.jpg
井谷安次郎__920,po00110800.jpg
清酒日本盛__921,po00110900.jpg
大塚合名会社吟醸__922,po00111000.jpg
キンシ正宗堀野醸__923,po00111100.jpg
銘酒初雪小西醸__924,po00111200.jpg
石崎合資会社__925,po00111300.jpg
正宗__926,po00111400.jpg
さくらまさむね__927,po00111500.jpg
銘酒白鹿__928,po00111600.jpg
清酒白鹿醸造元辰馬総本家__929,po00111700.jpg
山邑東京出張所__930,po00111800.jpg
正宗の元祖のさくら正宗__931,po00111900.jpg
優等清酒__932,po00112000.jpg
さくらまさむね__933,po00112100.jpg
さくらまさむね__934,po00112200.jpg
清酒白鶴__935,po00112300.jpg
本嘉納商店__936,po00112400.jpg
優等清酒富久娘__937,po00112500.jpg
本嘉納商店__938,po00112600.jpg
[着物姿で腰板に寄りかかる女性]__939,po00112700.jpg
宅合名会社__940,po00112800.jpg
宅合名会社__941,po00112900.jpg
銀金泉正宗__942,po00113000.jpg
清酒月桂冠__943,po00113100.jpg
銘酒五稜正宗__944,po00113200.jpg
KIKU-MASAMUNE__945,po00113300.jpg
銘酒白鹿__946,po00113400.jpg
白鹿__947,po00113500.jpg
白鹿__948,po00113600.jpg
さくらまさむね__949,po00113700.jpg
さくらまさむね__950,po00113800.jpg
朗らかな醉　飲むなら焼酎__951,po00113900.jpg
辰馬総本家__952,po00114000.jpg
朗らかな醉　飲むなら焼酎__953,po00114100.jpg
キッコウショウ__954,po00114200.jpg
一番喜ばれる年末年始御贈答品__955,po00114300.jpg
優等清酒桜正宗__956,po00114400.jpg
醸造元千葉県野田町茂木佐平治__957,po00114500.jpg
山邑太左衛門__958,po00114600.jpg
清酒白鶴__959,po00114700.jpg
FUKUMUSUME-SAKE__960,po00114800.jpg
大日本優等清酒__961,po00114900.jpg
明治製糖公司__962,po00115000.jpg
カクザトウ__963,po00115100.jpg
塩水港製糖株式会社__964,po00115400.jpg
塩水港製糖株式会社__965,po00115500.jpg
台湾製糖株式会社__966,po00115600.jpg
大日本製糖株式会社__967,po00115700.jpg
大日本製糖株式会社__968,po00115800.jpg
大日本製糖株式会社__969,po00115900.jpg
大日本製糖株式会社__970,po00116000.jpg
大日本製糖公司__971,po00116100.jpg
大日本製糖株式会社__972,po00116200.jpg
大日本製糖株式会社__973,po00116300.jpg
大日本製糖株式会社__974,po00116400.jpg
東亜麺粉公司__975,po00116500.jpg
株式会社増田製粉所__976,po00116600.jpg
札幌製粉株式会社__977,po00116700.jpg
製糖株式会社__978,po00116800.jpg
明治製糖株式会社__979,po00117500.jpg
アメチヨコ__980,po00117600.jpg
バンザイ__981,po00117700.jpg
フルヤのウインターキヤラメル__982,po00117800.jpg
フルヤのキャラメル__983,po00117900.jpg
巴堂__984,po00118000.jpg
三度の御飯はタイム式精米にかぎる__985,po00118100.jpg
ほうじ茶森永宇治かほる__986,po00118200.jpg
精米販売萩原商店__987,po00118300.jpg
森永の菓子__988,po00118400.jpg
森永の菓子__989,po00118500.jpg
水無飴__990,po00118600.jpg
水無飴__991,po00118700.jpg
君魚焼__992,po00118800.jpg
森永ミルク森永ドライミルク__993,po00118900.jpg
新案ビスケット元祖栄泉堂__994,po00119000.jpg
優良煎茶長寿楽__995,po00119100.jpg
森永ココアミルク__996,po00119200.jpg
HOT MILP__997,po00119300.jpg
強力葡萄糖液状__998,po00119400.jpg
森永ミルク__999,po00119500.jpg
登録商標きびだんご粉__1000,po00119600.jpg
二千円大懸賞__1001,po00119700.jpg
森永ゼリビンズ__1002,po00119800.jpg
森永ベルトライン__1003,po00119900.jpg
森永バナナ__1004,po00120000.jpg
森永コンサート__1005,po00120100.jpg
グリコアメ__1006,po00120200.jpg
リグレース．チューインガム__1007,po00120300.jpg
森永ドロップス__1008,po00120400.jpg
中外の菓子__1009,po00120500.jpg
ホマレウェーファース__1010,po00120600.jpg
ミルクヨーラス__1011,po00120700.jpg
今村のチョコレートアメ__1012,po00120800.jpg
カステーラ__1013,po00120900.jpg
南満州鉄道株式会社__1014,po00123500.jpg
衛生的改良箱詰潮鮭鱒__1015,po00126800.jpg
日魯の筋子__1016,po00126900.jpg
栖原択捉漁場特産箱入鱒__1017,po00127000.jpg
栖原択捉漁場特産箱入鱒__1018,po00127100.jpg
日魯の鮭__1019,po00127200.jpg
FAMOUS GEISHA CRAB MEAT__1020,po00127300.jpg
北日本汽船株式会社__1021,po00129500.jpg
小さな生命にも思いやる心を__1022,po00129600.jpg
近海郵船株式会社　[カレンダー]__1023,po00135200.jpg
日本輸出主要品番付__1024,po00137400.jpg
遊ぶ奈良__1025,po00140000.jpg
鉄道院所管線路図__1026,po00140100.jpg
鉄道院所管線路図__1027,po00140200.jpg
鉄道院所屬線路図__1028,po00140300.jpg
鉄道院所屬線路図__1029,po00140400.jpg
鉄道院所屬線路図__1030,po00140500.jpg
商工中心会__1031,po00140600.jpg
商工中心会__1032,po00140700.jpg
越後直江津名所案内__1033,po00140800.jpg
帝国産金__1034,po00140900.jpg
国産品愛用巡回展覧会__1035,po00141000.jpg
金山労務者採用__1036,po00141100.jpg
復興函館産業第一__1037,po00141200.jpg
北海道庁__1038,po00141300.jpg
横浜製品宣伝即売会__1039,po00141400.jpg
鉱業報国__1040,po00141500.jpg
燃料報国__1041,po00141600.jpg
聖号__1042,po00141700.jpg
釧路炭田労務者大募集__1043,po00141800.jpg
年度末特別貯蓄運動__1044,po00141900.jpg
歳末特別貯蓄運動__1045,po00142000.jpg
”増加所得を貯蓄へ”特別貯蓄運動__1046,po00142100.jpg
自立促進貯蓄運動__1047,po00142200.jpg
自立促進貯蓄運動__1048,po00142300.jpg
貯蓄ニュース__1049,po00142400.jpg
独立記念__1050,po00142500.jpg
歳末特別貯蓄運動__1051,po00142600.jpg
貯蓄増強中央委員会__1052,po00142700.jpg
吹奏楽部演奏会__1053,po00142800.jpg
8月13日は函館・夜景の日__1054,po00142900.jpg
10月17日は貯蓄の日__1055,po00143000.jpg
預貯金は無税__1056,po00143100.jpg
函館野外劇__1057,po00143200.jpg
函館国際イカフォーラム__1058,po00143300.jpg
朝日新聞ニュースマップ__1059,po00143400.jpg
お隣も貯蓄しています__1060,po00143500.jpg
水揚代金はひとまず貯蓄へ__1061,po00143600.jpg
国民貯蓄五兆円達成記念__1062,po00143700.jpg
明るいくらしは貯蓄から__1063,po00143800.jpg
貯蓄増強国民運動__1064,po00143900.jpg
朝日ニュース__1065,po00144000.jpg
毎日新聞__1066,po00144100.jpg
時事通信フォトサービス__1067,po00144200.jpg
毎日新聞__1068,po00144300.jpg
時事通信フォトサービス__1069,po00144400.jpg
毎日新聞__1070,po00144500.jpg
毎日新聞__1071,po00144600.jpg
時事通信フォトサービス__1072,po00144700.jpg
時事通信フォトサービス__1073,po00144800.jpg
時事通信フォトサービス__1074,po00144900.jpg
時事通信フォトサービス__1075,po00145000.jpg
世界写真だより__1076,po00145100.jpg
世界写真だより__1077,po00145200.jpg
世界写真だより__1078,po00145300.jpg
朝日新聞ニュースマップ__1079,po00145400.jpg
朝日新聞ニュースマップ__1080,po00145500.jpg
朝日新聞ニュースマップ__1081,po00145600.jpg
ダイヤモンドガソリン__1082,po00146000.jpg
第一回全国児童栄養週間__1083,po00147700.jpg
第四回全国児童栄養週間__1084,po00147800.jpg
児童愛護週間__1085,po00147900.jpg
乳幼児愛護週間__1086,po00148000.jpg
第二回方面同情週間__1087,po00148100.jpg
少年保護記念日__1088,po00148200.jpg
赤十字デー__1089,po00148500.jpg
市民講座並青年団幹部講習会__1090,po00148700.jpg
満蒙問題懸賞論文募集__1091,po00148800.jpg
成人教育講座__1092,po00148900.jpg
少年保護記念日__1093,po00151000.jpg
函館市制記念日__1094,po00153900.jpg
市制記念日__1095,po00154000.jpg
市制記念日__1096,po00154100.jpg
建国祭__1097,po00155000.jpg
郵便局公債売出し__1098,po00160100.jpg
勤業債券売出し__1099,po00160200.jpg
勤業債券売出し__1100,po00160300.jpg
郵便局にて公債売出し__1101,po00160400.jpg
郵便局にて公債売出し__1102,po00160500.jpg
年賀状はお早く__1103,po00160600.jpg
航空郵便開設__1104,po00160700.jpg
年賀郵便はお早く__1105,po00160800.jpg
記念切手とスタンプ__1106,po00160900.jpg
特別取扱年賀郵便__1107,po00161000.jpg
年賀郵便の特別取扱__1108,po00161100.jpg
速達郵便__1109,po00161200.jpg
慶弔電報__1110,po00161400.jpg
慶弔電報__1111,po00161500.jpg
逓信省__1112,po00161600.jpg
年賀状はお早く__1113,po00161700.jpg
懸賞募集__1114,po00161800.jpg
簡易保険__1115,po00161900.jpg
簡易保険局__1116,po00162000.jpg
保険金三十億円__1117,po00162100.jpg
簡易保険__1118,po00162200.jpg
簡易保険は７００円まではいれます__1119,po00162300.jpg
簡易保険__1120,po00162400.jpg
簡易保険事業創始記念日十月一日__1121,po00162500.jpg
逓信省__1122,po00162600.jpg
簡易保険の効用__1123,po00162700.jpg
図書館記念日昭和14年__1124,po00162800.jpg
図書館記念日__1125,po00162900.jpg
図書館記念日__1126,po00163000.jpg
はこだて先住民遺物展__1127,po00163100.jpg
基督教資料__1128,po00163200.jpg
図書館デー__1129,po00163300.jpg
図書館週間__1130,po00163400.jpg
図書館と博物館週間__1131,po00163500.jpg
更生第１回函館美術展__1132,po00163600.jpg
図書館記念日四月二日__1133,po00163700.jpg
御巡幸記念展__1134,po00163800.jpg
読書普及運動__1135,po00163900.jpg
国民精神作興__1136,po00164000.jpg
図書館と博物館週間__1137,po00164100.jpg
4月2日第6回図書館記念日__1138,po00164200.jpg
佐々木平次郎君ヲ推薦ス__1139,po00164300.jpg
平出喜三郎君へ__1140,po00164400.jpg
選挙粛正強調週間__1141,po00164500.jpg
黒住成章__1142,po00164600.jpg
佐々木平次郎君ヲ推薦ス__1143,po00164700.jpg
加藤貫一__1144,po00164800.jpg
林路一__1145,po00164900.jpg
檀野礼助__1146,po00165000.jpg
高木益太郎__1147,po00165100.jpg
選挙粛正棄権防止__1148,po00165200.jpg
北海道庁警察部__1149,po00165300.jpg
選挙粛正__1150,po00165400.jpg
選挙粛正__1151,po00165500.jpg
水産立国ノ為ニ__1152,po00165600.jpg
民政党・政友会__1153,po00165700.jpg
檀野礼助__1154,po00165800.jpg
立憲民政党本部__1155,po00165900.jpg
立憲民政黨本部__1156,po00166000.jpg
TEXAS COMPANY__1157,po00166300.jpg
青函間貨車航送記念__1158,po00166600.jpg
標語募集__1159,po00168100.jpg
日本輸出入主要品番付__1160,po00168200.jpg
函館区役所__1161,po00169000.jpg
臨時国勢調査__1162,po00169100.jpg
臨時国勢調査__1163,po00169200.jpg
時の記念日__1164,po00169300.jpg
国勢調査__1165,po00169400.jpg
国勢調査__1166,po00169500.jpg
大正十四年国勢調査__1167,po00169800.jpg
臨時国勢調査__1168,po00169900.jpg
国勢調査__1169,po00170000.jpg
GALVER__1170,po00170100.jpg
セロン__1171,po00170200.jpg
和洋ボール__1172,po00170300.jpg
更生ナル硝子ボール__1173,po00170400.jpg
専売特許国産ハイスパーワニス__1174,po00170500.jpg
台湾檜__1175,po00170600.jpg
床敷物にはリノリユーム__1176,po00170800.jpg
此の建築と衛生陶器__1177,po00170900.jpg
昭和八年度に竣功の主要建築物__1178,po00171000.jpg
昭和六年度に竣功の主要建築物__1179,po00171100.jpg
昭和七年度に竣功の主要建築物__1180,po00171200.jpg
昭和八年度に竣功の主要建築物__1181,po00171300.jpg
昭和五年度に竣功の主要建築物__1182,po00171400.jpg
H.M.C階段辷止金具__1183,po00171500.jpg
アサヒランプ__1184,po00171600.jpg
RED LEAD COMPOSITION__1185,po00171700.jpg
THREE BIRDS__1186,po00171800.jpg
Shintotoryo__1187,po00171900.jpg
虹印エナメル__1188,po00172000.jpg
毬鳥印エナメル__1189,po00172100.jpg
ハイスパーワニス__1190,po00172200.jpg
蛍印エナメル__1191,po00172300.jpg
時の日__1192,po00172400.jpg
世界稀有山富貴酸化黄__1193,po00172500.jpg
エバコート__1194,po00172600.jpg
便利瓦__1195,po00172700.jpg
水性塗料アゾール__1196,po00172800.jpg
東洋不動瓦__1197,po00172900.jpg
函館建具工業組合__1198,po00173000.jpg
日本トラスコン鋼材株式会社__1199,po00173100.jpg
商工省補助__1200,po00173200.jpg
東郷ハガネ__1201,po00173300.jpg
太陽印平板浪板__1202,po00173400.jpg
天下一品ハートタイヤ__1203,po00173500.jpg
ライオン戸車__1204,po00173600.jpg
川本式ポンプ__1205,po00173700.jpg
ロールマンチョッパー__1206,po00173800.jpg
FOX__1207,po00173900.jpg
内外銘木__1208,po00174000.jpg
ベンチレーター・エルボー__1209,po00174100.jpg
"”ALPS,ANIMAL""TRAPS__1210",po00174300.jpg
"”ALPS,ANIMAL""TRAPS__1211",po00174400.jpg
杉本式針金荷造機__1212,po00174500.jpg
佐治タイル__1213,po00174600.jpg
日本出版会推薦図書（第一回）　八月__1214,po00175900.jpg
日本出版会推薦図書（第二回）　九月__1215,po00176000.jpg
日本出版会推薦図書（第三回）　十月__1216,po00176100.jpg
日本出版会推薦図書（第四回）　十一月__1217,po00176200.jpg
日本出版会推薦図書（第五回）　十二月__1218,po00176300.jpg
（第六回）　推薦図書　1月__1219,po00176400.jpg
（第七回）　日本出版会推薦図書　2月__1220,po00176500.jpg
（第九回）日本出版会　推薦図書　4月__1221,po00176600.jpg
（第十回）日本出版会　推薦図書　5月__1222,po00176700.jpg
